"","x6","x5","x4","x3","x2","x1","y"
"374",6.1981,7.2018,7.8458,8.3493,8.8084,9.2537,9.6945
"375",6.1301,7.1422,7.7998,8.3168,8.7892,9.2477,9.7018
"376",6.1964,7.2408,7.9059,8.424,8.8961,9.3538,9.807
"377",6.183,7.1758,7.8125,8.3095,8.7628,9.2024,9.6377
"378",6.1576,7.1724,7.833,8.3534,8.8293,9.2911,9.7485
"379",6.2033,7.2627,7.9287,8.4434,8.9111,9.3644,9.813
"380",6.2129,7.251,7.9079,8.4177,8.8815,9.3309,9.7758
"381",6.1924,7.1442,7.7772,8.2817,8.7443,9.1935,9.6385
"382",6.1228,7.1256,7.782,8.2998,8.7737,9.2337,9.6893
"383",6.1568,7.2127,7.8897,8.4188,8.9015,9.3698,9.8335
"384",6.1928,7.0963,7.6991,8.179,8.6189,9.0461,9.4692
"385",6.1191,7.1975,7.8928,8.4367,8.933,9.4144,9.8912
"386",6.1395,7.1199,7.7563,8.2557,8.7118,9.1544,9.5927
"387",6.1355,7.1424,7.8096,8.3402,8.8266,9.2991,9.7672
"388",6.1283,7.1501,7.8179,8.3447,8.8268,9.2947,9.7581
"389",6.1232,7.1055,7.7451,8.247,8.7056,9.1505,9.5911
"390",6.1291,7.0625,7.6774,8.1627,8.6067,9.0378,9.4647
"391",6.1541,7.1879,7.8489,8.3639,8.8334,9.2887,9.7395
"392",6.1903,7.1773,7.8184,8.3231,8.7843,9.2318,9.675
"393",6.2048,7.2129,7.8543,8.353,8.807,9.2471,9.6828
"394",6.1847,7.0785,7.6869,8.1763,8.6262,9.0633,9.4964
"395",6.13,7.1763,7.8475,8.371,8.8483,9.3113,9.7697
"396",6.1921,7.1985,7.8538,8.3707,8.8434,9.3021,9.7564
"397",6.1466,7.1419,7.7864,8.2919,8.7536,9.2016,9.6453
"398",6.1568,7.0889,7.7064,8.1962,8.645,9.0807,9.5123
"399",6.1358,7.186,7.8617,8.3903,8.8726,9.3405,9.8039
"400",6.1749,7.22,7.8851,8.4027,8.8744,9.3317,9.7844
"401",6.1432,7.0995,7.7268,8.2218,8.6747,9.1144,9.5499
"402",6.2094,7.2042,7.853,8.3651,8.8333,9.2876,9.7374
"403",6.1242,7.1979,7.8935,8.4399,8.939,9.4234,9.903
"404",6.1277,7.1945,7.8753,8.4046,8.8866,9.354,9.8168
"405",6.1499,7.0913,7.7161,8.2123,8.6671,9.1088,9.5462
"406",6.1388,7.1185,7.755,8.2548,8.7115,9.1547,9.5936
"407",6.2012,7.197,7.8365,8.3364,8.7922,9.2341,9.6717
"408",6.1209,7.1746,7.8556,8.3895,8.877,9.35,9.8184
"409",6.1225,7.1622,7.8303,8.3519,8.8276,9.289,9.746
"410",6.1685,7.2082,7.8745,8.3953,8.8703,9.3311,9.7873
"411",6.1999,7.2478,7.9144,8.4333,8.906,9.3642,9.8178
"412",6.1341,7.1332,7.7897,8.3092,8.7849,9.2469,9.7044
"413",6.2031,7.1505,7.7648,8.2467,8.6867,9.1134,9.5359
"414",6.1287,7.064,7.6836,8.1741,8.6233,9.0594,9.4913
"415",6.1785,7.1844,7.8409,8.3592,8.8333,9.2934,9.749
"416",6.1467,7.1897,7.8523,8.3665,8.8346,9.2884,9.7377
"417",6.1799,7.0774,7.6781,8.1566,8.5954,9.0215,9.4435
"418",6.1395,7.1113,7.7591,8.2756,8.7495,9.2098,9.6659
"419",6.165,7.2088,7.8701,8.3827,8.849,9.301,9.7485
"420",6.1588,7.1047,7.7334,8.2337,8.6926,9.1382,9.5796
"421",6.1541,7.0688,7.6821,8.1715,8.6205,9.0567,9.4887
"422",6.1757,7.1132,7.7247,8.2057,8.6452,9.0718,9.4941
"423",6.199,7.1582,7.7943,8.3006,8.7647,9.2152,9.6615
"424",6.1402,7.1576,7.8273,8.3583,8.8447,9.3169,9.7847
"425",6.1233,7.1649,7.8304,8.3477,8.8189,9.2758,9.7283
"426",6.1298,7.0547,7.6649,8.1467,8.5876,9.0156,9.4395
"427",6.1513,7.0853,7.7011,8.1883,8.6343,9.0674,9.4963
"428",6.1638,7.0845,7.7009,8.1928,8.6441,9.0826,9.5169
"429",6.1885,7.2203,7.8853,8.407,8.8833,9.3454,9.8029
"430",6.1529,7.1973,7.871,8.3995,8.882,9.3503,9.8139
"431",6.1235,7.204,7.8883,8.4178,8.8994,9.3662,9.8284
"432",6.1322,7.1379,7.8007,8.3261,8.8073,9.2746,9.7374
"433",6.1707,7.1032,7.7268,8.2244,8.681,9.1245,9.5638
"434",6.1736,7.0742,7.6678,8.1363,8.5648,8.9807,9.3926
"435",6.1505,7.1677,7.8225,8.3348,8.8023,9.2559,9.7051
"436",6.1338,7.17,7.8415,8.3685,8.8498,9.3168,9.7793
"437",6.1855,7.1023,7.705,8.1805,8.6153,9.0373,9.4552
"438",6.1384,7.0765,7.6975,8.1896,8.6405,9.0782,9.5118
"439",6.2008,7.1039,7.6979,8.1666,8.5951,9.0109,9.4226
"440",6.1633,7.2084,7.8857,8.4186,8.9054,9.3778,9.8456
"441",6.1349,7.1758,7.848,8.3748,8.8558,9.3225,9.7846
"442",6.1544,7.0672,7.6814,8.1722,8.6227,9.0602,9.4937
"443",6.1429,7.0577,7.6704,8.159,8.6072,9.0427,9.474
"444",6.1849,7.1211,7.7395,8.2299,8.6789,9.1148,9.5466
"445",6.1348,7.0474,7.6561,8.1396,8.5826,9.0128,9.4389
"446",6.1207,7.2005,7.8942,8.4362,8.9307,9.4104,9.8854
"447",6.1508,7.0652,7.6769,8.1642,8.6113,9.0455,9.4756
"448",6.1642,7.112,7.7274,8.21,8.6507,9.0782,9.5016
"449",6.1336,7.1337,7.7851,8.298,8.7669,9.222,9.6728
"450",6.1699,7.2012,7.858,8.3689,8.8342,9.2854,9.7321
"451",6.1899,7.1872,7.8411,8.3587,8.8326,9.2925,9.748
"452",6.1612,7.1861,7.8579,8.3896,8.8764,9.3489,9.817
"453",6.1652,7.1204,7.7429,8.2326,8.6801,9.1143,9.5443
"454",6.1258,7.1204,7.776,8.2951,8.7704,9.232,9.6892
"455",6.125,7.1461,7.8136,8.3402,8.8219,9.2895,9.7527
"456",6.1241,7.1355,7.7987,8.3224,8.8017,9.267,9.7278
"457",6.121,7.1139,7.7618,8.2716,8.7375,9.1898,9.6377
"458",6.2047,7.2485,7.9133,8.4314,8.9033,9.3609,9.8139
"459",6.2066,7.1522,7.7587,8.2308,8.6607,9.0774,9.49
"460",6.2087,7.1949,7.8259,8.3178,8.7661,9.2007,9.631
"461",6.2082,7.1903,7.8284,8.3306,8.7894,9.2346,9.6753
"462",6.1644,7.2251,7.8939,8.411,8.8812,9.337,9.7882
"463",6.1997,7.2034,7.8549,8.3678,8.8365,9.2913,9.7415
"464",6.1267,7.125,7.7688,8.2716,8.7301,9.1748,9.6152
"465",6.1847,7.1131,7.7232,8.205,8.6458,9.0736,9.4973
"466",6.161,7.0737,7.6756,8.1511,8.5863,9.0087,9.427
"467",6.1389,7.1303,7.7858,8.3063,8.7833,9.2465,9.7054
"468",6.1696,7.1242,7.7558,8.2576,8.7174,9.1639,9.6062
"469",6.1729,7.0551,7.6554,8.1376,8.5807,9.0112,9.4377
"470",6.1981,7.251,7.9237,8.4492,8.9283,9.3928,9.8527
"471",6.1977,7.1021,7.7046,8.1836,8.6227,9.0489,9.4711
"472",6.1719,7.1524,7.8025,8.3201,8.7946,9.2554,9.7119
"473",6.1959,7.1129,7.7118,8.1826,8.6127,9.0299,9.4431
"474",6.1393,7.1651,7.8181,8.3248,8.7859,9.233,9.6757
"475",6.1404,7.1006,7.7381,8.2448,8.7091,9.1601,9.6067
"476",6.1874,7.1806,7.8192,8.3186,8.7741,9.2159,9.6533
"477",6.1908,7.131,7.7506,8.2412,8.6902,9.1261,9.5578
"478",6.134,7.0545,7.6742,8.1698,8.6249,9.0671,9.5051
"479",6.1355,7.0736,7.6893,8.1744,8.618,9.0486,9.475
"480",6.1614,7.0617,7.6703,8.158,8.6059,9.0411,9.4722
"481",6.1252,7.1008,7.7504,8.2674,8.7416,9.2022,9.6585
"482",6.2042,7.1891,7.814,8.2981,8.7385,9.1652,9.5876
"483",6.1377,7.1872,7.8691,8.4059,8.8966,9.3729,9.8446
"484",6.1831,7.1742,7.8154,8.3188,8.7787,9.2248,9.6665
"485",6.1685,7.2028,7.8599,8.3701,8.8347,9.2851,9.7311
"486",6.2001,7.1299,7.738,8.2172,8.6552,9.0803,9.5011
"487",6.1369,7.066,7.6904,8.1891,8.647,9.0918,9.5325
"488",6.1791,7.1522,7.7843,8.2813,8.7354,9.1761,9.6125
"489",6.1291,7.1138,7.7531,8.2544,8.7122,9.1565,9.5964
"490",6.1431,7.1392,7.7889,8.3011,8.7696,9.2243,9.6747
"491",6.1526,7.0819,7.7043,8.2007,8.6561,9.0985,9.5367
"492",6.1845,7.2264,7.897,8.4226,8.9024,9.3678,9.8286
"493",6.1477,7.0433,7.6512,8.1388,8.5868,9.0222,9.4535
"494",6.1689,7.1497,7.7865,8.2872,8.7448,9.1889,9.6286
"495",6.1872,7.2245,7.8938,8.4194,8.8994,9.365,9.8261
"496",6.1363,7.1459,7.8099,8.3356,8.8171,9.2846,9.7477
"497",6.1515,7.068,7.6736,8.1524,8.5905,9.0158,9.4371
"498",6.1544,7.1106,7.7474,8.2548,8.7203,9.1725,9.6204
"499",6.1383,7.0836,7.7045,8.1947,8.6432,9.0786,9.5099
"500",6.165,7.0941,7.7057,8.1889,8.6312,9.0604,9.4856
"501",6.1353,7.1703,7.8291,8.3401,8.8053,9.2563,9.7029
"502",6.1862,7.1873,7.8432,8.3624,8.8376,9.2989,9.7557
"503",6.2044,7.2209,7.8777,8.3937,8.8648,9.3218,9.7743
"504",6.1908,7.08,7.6725,8.143,8.5742,8.9927,9.4073
"505",6.2068,7.1989,7.8366,8.3355,8.7906,9.232,9.669
"506",6.1823,7.1115,7.7304,8.2229,8.6745,9.1129,9.5471
"507",6.162,7.2172,7.8905,8.4152,8.8932,9.3567,9.8156
"508",6.1338,7.0515,7.674,8.1736,8.6328,9.0792,9.5214
"509",6.1306,7.0758,7.7,8.194,8.6462,9.0854,9.5203
"510",6.1863,7.1393,7.771,8.2735,8.734,9.1812,9.6241
"511",6.1786,7.0899,7.6989,8.1843,8.6294,9.0617,9.49
"512",6.1198,7.0646,7.7004,8.2088,8.6757,9.1294,9.5789
"513",6.1829,7.1688,7.8102,8.3156,8.7775,9.2258,9.6697
"514",6.1341,7.07,7.7035,8.2119,8.6793,9.1335,9.5835
"515",6.1722,7.131,7.7638,8.2658,8.7256,9.1721,9.6144
"516",6.1361,7.1418,7.7935,8.3049,8.7719,9.2251,9.6739
"517",6.1212,7.0644,7.6882,8.1817,8.6336,9.0725,9.5071
"518",6.147,7.0597,7.6626,8.139,8.575,8.9983,9.4175
"519",6.1579,7.1989,7.8764,8.4106,8.8991,9.3733,9.8428
"520",6.1266,7.0794,7.7056,8.1996,8.6517,9.0905,9.5251
"521",6.1482,7.1368,7.7916,8.3123,8.7897,9.2534,9.7127
"522",6.1894,7.1671,7.8001,8.2971,8.751,9.1913,9.6274
"523",6.1307,7.1812,7.8492,8.3671,8.8384,9.2954,9.7478
"524",6.1412,7.0442,7.6618,8.1593,8.6171,9.0622,9.5031
"525",6.1439,7.14,7.7891,8.3001,8.7672,9.2206,9.6696
"526",6.1195,7.0449,7.6693,8.1687,8.6273,9.0729,9.5143
"527",6.1589,7.0765,7.6815,8.1596,8.597,9.0217,9.4423
"528",6.1657,7.1512,7.7915,8.2949,8.7549,9.2012,9.6431
"529",6.1236,7.0992,7.7307,8.2241,8.6742,9.1109,9.5432
"530",6.2053,7.1506,7.7767,8.2742,8.73,9.1725,9.6107
"531",6.1362,7.1224,7.7627,8.2651,8.7241,9.1694,9.6105
"532",6.1197,7.1941,7.8901,8.4363,8.9351,9.4192,9.8986
"533",6.1581,7.081,7.695,8.1833,8.631,9.0657,9.4963
"534",6.187,7.2007,7.8496,8.3564,8.8184,9.2665,9.7102
"535",6.1461,7.176,7.8406,8.3616,8.8374,9.299,9.7562
"536",6.1269,7.0773,7.7108,8.2151,8.6776,9.1268,9.5719
"537",6.1356,7.0454,7.6666,8.1669,8.6271,9.0746,9.5179
"538",6.205,7.1989,7.8419,8.3469,8.8081,9.2555,9.6984
"539",6.1842,7.1342,7.7583,8.2519,8.7036,9.142,9.5762
"540",6.1649,7.147,7.7888,8.2954,8.7588,9.2087,9.6542
"541",6.1983,7.1734,7.807,8.3057,8.7614,9.2035,9.6413
"542",6.1318,7.0672,7.6808,8.1638,8.6054,9.034,9.4584
"543",6.1856,7.0761,7.6779,8.1599,8.6025,9.0325,9.4584
"544",6.1634,7.2129,7.8917,8.4253,8.9128,9.3858,9.8542
"545",6.1587,7.1579,7.8027,8.3079,8.7692,9.2167,9.6599
"546",6.1371,7.061,7.6706,8.1523,8.5932,9.0212,9.4451
"547",6.1299,7.112,7.7593,8.2717,8.7409,9.1966,9.6479
"548",6.14,7.0762,7.6929,8.1802,8.6262,9.0593,9.4882
"549",6.1793,7.0929,7.6945,8.1698,8.6046,9.0266,9.4445
"550",6.1502,7.0999,7.7331,8.2376,8.7004,9.1499,9.5952
"551",6.202,7.1562,7.78,8.272,8.7218,9.1583,9.5905
"552",6.1861,7.1143,7.7355,8.2315,8.6866,9.1286,9.5664
"553",6.1652,7.221,7.9022,8.4369,8.9252,9.399,9.8682
"554",6.1321,7.1407,7.806,8.3333,8.8164,9.2854,9.75
"555",6.1542,7.2071,7.8724,8.387,8.8548,9.3083,9.7572
"556",6.1334,7.0784,7.6985,8.1871,8.6338,9.0674,9.4968
"557",6.1909,7.1123,7.7149,8.1891,8.6224,9.0428,9.4591
"558",6.1855,7.0984,7.7118,8.2023,8.6525,9.0899,9.5231
"559",6.1513,7.1638,7.8238,8.344,8.8197,9.2815,9.7388
"560",6.1329,7.1322,7.7851,8.2998,8.7706,9.2277,9.6804
"561",6.1784,7.0757,7.6819,8.1674,8.6132,9.0464,9.4754
"562",6.1376,7.1012,7.7317,8.2285,8.6829,9.1241,9.561
"563",6.1985,7.2312,7.8941,8.4131,8.8866,9.3458,9.8005
"564",6.1997,7.1189,7.7315,8.2192,8.6663,9.1003,9.5302
"565",6.1581,7.0703,7.679,8.1632,8.6072,9.0384,9.4655
"566",6.1772,7.2262,7.8884,8.4009,8.8669,9.3184,9.7655
"567",6.1197,7.1559,7.8224,8.3429,8.8177,9.2783,9.7344
"568",6.1247,7.1455,7.8225,8.361,8.8548,9.3344,9.8095
"569",6.1576,7.1176,7.7515,8.2541,8.7145,9.1616,9.6044
"570",6.2076,7.2478,7.9157,8.4387,8.9158,9.3785,9.8365
"571",6.1719,7.1831,7.8345,8.3446,8.8101,9.2616,9.7087
"572",6.1228,7.2064,7.8959,8.4315,8.9192,9.3922,9.8605
"573",6.1415,7.1864,7.8654,8.3999,8.8884,9.3626,9.8322
"574",6.149,7.216,7.8948,8.4227,8.9036,9.37,9.8317
"575",6.1345,7.1759,7.847,8.3725,8.8523,9.3179,9.7789
"576",6.196,7.1228,7.7352,8.2207,8.6651,9.0965,9.5238
"577",6.1445,7.1544,7.8138,8.334,8.8099,9.2718,9.7293
"578",6.1996,7.2489,7.9283,8.4632,8.9518,9.4258,9.8952
"579",6.1209,7.1248,7.7889,8.3161,8.7993,9.2686,9.7334
"580",6.1771,7.1375,7.7626,8.2542,8.7034,9.1394,9.571
"581",6.1792,7.0791,7.6824,8.1635,8.6047,9.0333,9.4578
"582",6.1649,7.1773,7.8284,8.3376,8.8021,9.2526,9.6987
"583",6.1213,7.1563,7.8403,8.3834,8.881,9.3644,9.8431
"584",6.2035,7.1635,7.7842,8.2707,8.7148,9.1455,9.572
"585",6.1448,7.1238,7.7657,8.2726,8.7364,9.1867,9.6327
"586",6.1338,7.1145,7.7533,8.2557,8.7149,9.1606,9.6021
"587",6.1552,7.0636,7.6686,8.1492,8.5896,9.0172,9.4408
"588",6.1787,7.0798,7.6805,8.1581,8.5958,9.0209,9.4418
"589",6.1198,7.1888,7.8765,8.4141,8.9045,9.3804,9.8516
"590",6.1683,7.1722,7.8266,8.3428,8.8149,9.2732,9.727
"591",6.2007,7.2074,7.8509,8.3528,8.8103,9.2538,9.6929
"592",6.1981,7.2067,7.8473,8.3447,8.7974,9.2362,9.6706
"593",6.2115,7.1659,7.796,8.2962,8.7542,9.1988,9.6391
"594",6.2036,7.2221,7.8771,8.3902,8.8583,9.3122,9.7616
"595",6.1307,7.1809,7.8548,8.3805,8.8599,9.3248,9.7851
"596",6.1685,7.1334,7.7696,8.2743,8.7365,9.1854,9.6299
"597",6.1858,7.0753,7.6707,8.1449,8.5797,9.0019,9.4201
"598",6.141,7.209,7.8903,8.4208,8.9041,9.3729,9.837
"599",6.1325,7.1938,7.8786,8.4154,8.9054,9.3809,9.8518
"600",6.1696,7.1323,7.7667,8.2695,8.7299,9.1769,9.6196
"601",6.1318,7.1843,7.8733,8.4179,8.9165,9.4004,9.8798
"602",6.1478,7.0713,7.691,8.1861,8.6405,9.082,9.5194
"603",6.1536,7.0844,7.7085,8.2069,8.6644,9.1089,9.5492
"604",6.171,7.1152,7.7369,8.229,8.6795,9.117,9.5502
"605",6.1302,7.0735,7.6958,8.1878,8.6383,9.0757,9.509
"606",6.1941,7.2321,7.8949,8.4119,8.883,9.3397,9.7919
"607",6.1379,7.1386,7.8022,8.3302,8.8144,9.2846,9.7504
"608",6.168,7.2041,7.8661,8.3824,8.853,9.3094,9.7613
"609",6.1742,7.1886,7.8355,8.3388,8.7972,9.2417,9.6818
"610",6.1658,7.1933,7.8606,8.3859,8.8661,9.332,9.7935
"611",6.2017,7.2455,7.9148,8.4386,8.9164,9.3797,9.8384
"612",6.1417,7.0991,7.7347,8.24,8.7033,9.1533,9.5991
"613",6.1289,7.0566,7.6749,8.1662,8.6166,9.0541,9.4875
"614",6.1718,7.1796,7.8398,8.3621,8.8403,9.3044,9.764
"615",6.1622,7.1502,7.7995,8.3139,8.7849,9.2423,9.6953
"616",6.1686,7.0875,7.7023,8.1927,8.6427,9.0798,9.5128
"617",6.1715,7.1965,7.8584,8.378,8.8526,9.313,9.769
"618",6.1633,7.2044,7.8778,8.4067,8.8899,9.3587,9.8229
"619",6.1437,7.0778,7.696,8.1861,8.6351,9.071,9.5028
"620",6.1481,7.1942,7.8569,8.3703,8.8374,9.2902,9.7386
"621",6.1338,7.141,7.7869,8.2897,8.7481,9.1925,9.6327
"622",6.1516,7.0979,7.7266,8.2266,8.6852,9.1305,9.5717
"623",6.1799,7.0989,7.7122,8.2005,8.6482,9.083,9.5136
"624",6.2039,7.1333,7.7502,8.2409,8.6904,9.1269,9.5592
"625",6.1342,7.1337,7.7888,8.3064,8.7802,9.2401,9.6956
"626",6.1277,7.1185,7.7628,8.2688,8.7311,9.1798,9.6242
"627",6.1407,7.1105,7.7574,8.2733,8.7467,9.2066,9.6622
"628",6.1286,7.0452,7.6626,8.1559,8.6087,9.0485,9.4843
"629",6.2142,7.2677,7.9325,8.4478,8.9163,9.3703,9.8197
"630",6.2085,7.2017,7.8424,8.3448,8.8033,9.2481,9.6884
"631",6.1234,7.1426,7.8166,8.3517,8.8422,9.3185,9.7903
"632",6.1751,7.1464,7.79,8.3023,8.7718,9.2278,9.6795
"633",6.168,7.1199,7.7432,8.2349,8.6846,9.1211,9.5534
"634",6.1585,7.2068,7.8706,8.385,8.8529,9.3065,9.7555
"635",6.1625,7.0766,7.6847,8.1679,8.6108,9.0409,9.4669
"636",6.1628,7.1366,7.7782,8.2866,8.7523,9.2044,9.6523
"637",6.1611,7.1441,7.7799,8.2785,8.7337,9.1754,9.6129
"638",6.2025,7.1181,7.7212,8.1981,8.6344,9.0579,9.4772
"639",6.1277,7.0537,7.6799,8.1815,8.6424,9.0902,9.5339
"640",6.1944,7.0827,7.6802,8.1575,8.5955,9.0209,9.4422
"641",6.1246,7.1998,7.8941,8.4382,8.9351,9.4171,9.8945
"642",6.1842,7.1148,7.7306,8.2192,8.6669,9.1014,9.5318
"643",6.1502,7.1758,7.8377,8.3566,8.8305,9.2903,9.7456
"644",6.2078,7.1035,7.6919,8.1554,8.579,8.9899,9.3968
"645",6.2044,7.2171,7.8541,8.3453,8.7914,9.2236,9.6513
"646",6.1329,7.0702,7.6896,8.1799,8.6289,9.0649,9.4968
"647",6.1716,7.127,7.7563,8.2548,8.7113,9.1545,9.5935
"648",6.145,7.1859,7.863,8.3964,8.8842,9.3576,9.8264
"649",6.1824,7.0992,7.699,8.1709,8.6021,9.0205,9.4348
"650",6.1216,7.0639,7.703,8.2163,8.6883,9.147,9.6015
"651",6.2037,7.0993,7.6922,8.1617,8.5914,9.0084,9.4214
"652",6.132,7.0703,7.6999,8.2026,8.6641,9.1124,9.5566
"653",6.2057,7.1501,7.769,8.2579,8.7049,9.1388,9.5684
"654",6.1192,7.1087,7.7532,8.2592,8.7216,9.1703,9.6146
"655",6.18,7.1512,7.787,8.2893,8.7488,9.1947,9.6363
"656",6.1977,7.2346,7.9011,8.423,8.8991,9.3608,9.8179
"657",6.1243,7.1875,7.866,8.3936,8.8741,9.3402,9.8017
"658",6.1385,7.1981,7.8815,8.4169,8.9057,9.3799,9.8494
"659",6.1215,7.0988,7.7417,8.2498,8.7149,9.1665,9.6138
"660",6.1845,7.1179,7.7271,8.2063,8.6442,9.069,9.4897
"661",6.1508,7.2091,7.8785,8.3969,8.8685,9.3257,9.7783
"662",6.1598,7.1702,7.8218,8.3323,8.7985,9.2508,9.6987
"663",6.1914,7.1336,7.7472,8.2298,8.6708,9.0986,9.5222
"664",6.1435,7.1439,7.7899,8.2958,8.7576,9.2057,9.6494
"665",6.1883,7.1937,7.8417,8.3495,8.8129,9.2625,9.7077
"666",6.1215,7.0827,7.7268,8.2409,8.7126,9.171,9.625
"667",6.1345,7.0565,7.6646,8.1446,8.5838,9.0101,9.4324
"668",6.178,7.1013,7.7085,8.188,8.6265,9.0522,9.4737
"669",6.1423,7.1519,7.8032,8.3133,8.7789,9.2307,9.6781
"670",6.1714,7.1603,7.8028,8.3084,8.7706,9.2191,9.6632
"671",6.1199,7.0628,7.6893,8.1864,8.6418,9.0842,9.5223
"672",6.1601,7.0549,7.6539,8.1306,8.5678,8.9923,9.4128
"673",6.1226,7.1009,7.753,8.2721,8.7483,9.2108,9.669
"674",6.1294,7.0979,7.7304,8.2278,8.6823,9.1235,9.5603
"675",6.1584,7.2207,7.8893,8.4052,8.874,9.3283,9.778
"676",6.1605,7.2092,7.8844,8.4135,8.8965,9.3651,9.8292
"677",6.1268,7.1375,7.7959,8.3142,8.7881,9.2482,9.7038
"678",6.1181,7.1631,7.8323,8.3531,8.8277,9.288,9.7437
"679",6.1527,7.0709,7.6869,8.1786,8.6298,9.0681,9.5022
"680",6.1869,7.1004,7.6995,8.1717,8.6033,9.0222,9.437
"681",6.1266,7.1721,7.8362,8.3505,8.8183,9.2718,9.7208
"682",6.159,7.1401,7.7761,8.2752,8.731,9.1733,9.6113
"683",6.1594,7.1992,7.8787,8.4158,8.9074,9.3846,9.8571
"684",6.1498,7.0808,7.6933,8.1769,8.6195,9.0492,9.4747
"685",6.161,7.164,7.8106,8.3168,8.7789,9.2271,9.671
"686",6.154,7.092,7.7026,8.1814,8.6185,9.0427,9.4627
"687",6.18,7.0939,7.7005,8.1821,8.6233,9.0517,9.4761
"688",6.1832,7.1492,7.7865,8.2922,8.7553,9.205,9.6503
"689",6.1219,7.0807,7.7181,8.2245,8.6886,9.1393,9.5857
"690",6.126,7.1592,7.8233,8.3419,8.8151,9.2741,9.7286
"691",6.1301,7.1474,7.8039,8.3177,8.7867,9.2417,9.6924
"692",6.1557,7.2174,7.8899,8.4113,8.8859,9.3461,9.8016
"693",6.2036,7.2372,7.8955,8.4081,8.8751,9.3279,9.7761
"694",6.125,7.1835,7.8695,8.4083,8.9006,9.3783,9.8514
"695",6.1267,7.204,7.8898,8.4226,8.9078,9.3783,9.8441
"696",6.2002,7.1681,7.7984,8.2947,8.7484,9.1885,9.6243
"697",6.1404,7.0989,7.7386,8.2485,8.7163,9.1708,9.621
"698",6.1423,7.1356,7.7742,8.2723,8.7265,9.167,9.6032
"699",6.2015,7.1946,7.8365,8.3403,8.8003,9.2465,9.6884
"700",6.1445,7.0923,7.7193,8.2165,8.672,9.1144,9.5525
"701",6.1591,7.0672,7.6724,8.1535,8.5945,9.0228,9.447
"702",6.1982,7.1334,7.7562,8.2525,8.7075,9.1493,9.5869
"703",6.1211,7.0768,7.7155,8.2246,8.6917,9.1455,9.5951
"704",6.1671,7.1399,7.7783,8.2832,8.7453,9.194,9.6384
"705",6.1374,7.1912,7.8789,8.4217,8.9182,9.4002,9.8776
"706",6.1673,7.1996,7.853,8.3591,8.8194,9.2656,9.7074
"707",6.1243,7.0339,7.65,8.1432,8.5963,9.0365,9.4726
"708",6.205,7.0885,7.6793,8.1495,8.5804,8.9988,9.4131
"709",6.1289,7.0407,7.6658,8.1702,8.6345,9.0859,9.5331
"710",6.1524,7.1569,7.8145,8.3342,8.8099,9.2717,9.729
"711",6.2088,7.1059,7.7039,8.1796,8.6155,9.0387,9.4577
"712",6.1605,7.1627,7.8223,8.3453,8.8244,9.2895,9.7502
"713",6.1199,7.0392,7.6562,8.1479,8.5991,9.0373,9.4715
"714",6.1664,7.1924,7.8624,8.3918,8.8762,9.3465,9.8121
"715",6.1385,7.0709,7.6919,8.1857,8.6385,9.0782,9.5138
"716",6.1545,7.1284,7.7616,8.2593,8.7142,9.1556,9.5928
"717",6.2031,7.1534,7.7677,8.2487,8.6875,9.113,9.5344
"718",6.1663,7.1365,7.763,8.2533,8.7007,9.1347,9.5645
"719",6.1941,7.1865,7.8305,8.3373,8.8005,9.2498,9.6948
"720",6.192,7.2473,7.9091,8.4193,8.8827,9.3316,9.776
"721",6.1192,7.1963,7.8845,8.4196,8.9069,9.3794,9.8473
"722",6.1289,7.0644,7.6968,8.2038,8.6697,9.1225,9.5711
"723",6.1484,7.1516,7.8168,8.3466,8.8324,9.3043,9.7717
"724",6.1427,7.1102,7.7428,8.2415,8.6975,9.1402,9.5787
"725",6.1498,7.0751,7.6833,8.1629,8.6014,9.027,9.4486
"726",6.1428,7.0558,7.661,8.1404,8.5794,9.0057,9.4279
"727",6.1813,7.2186,7.8802,8.3957,8.8654,9.3209,9.7718
"728",6.1313,7.1815,7.8558,8.3821,8.8622,9.3278,9.7889
"729",6.1724,7.1369,7.7614,8.2511,8.6982,9.132,9.5615
"730",6.1237,7.1738,7.853,8.3855,8.8717,9.3435,9.8107
"731",6.1222,7.088,7.7237,8.2258,8.6853,9.1314,9.5732
"732",6.1814,7.1965,7.8456,8.3518,8.8132,9.2607,9.7037
"733",6.1236,7.0653,7.6974,8.2019,8.6648,9.1146,9.5601
"734",6.1899,7.1305,7.7563,8.2546,8.7114,9.155,9.5944
"735",6.1441,7.0849,7.7162,8.2207,8.684,9.134,9.5799
"736",6.1508,7.075,7.6855,8.1686,8.6109,9.0404,9.4658
"737",6.1571,7.1561,7.815,8.338,8.8173,9.2827,9.7437
"738",6.1811,7.1149,7.7256,8.2066,8.6462,9.0728,9.4953
"739",6.1838,7.1213,7.7321,8.2123,8.651,9.0766,9.4981
"740",6.1415,7.0788,7.7099,8.215,8.679,9.1298,9.5764
"741",6.17,7.0805,7.695,8.1873,8.6396,9.079,9.5143
"742",6.1634,7.14,7.7748,8.2739,8.7302,9.1729,9.6114
"743",6.1557,7.1637,7.8232,8.3445,8.8216,9.2847,9.7434
"744",6.1553,7.1788,7.8407,8.3604,8.8349,9.2954,9.7514
"745",6.2022,7.1279,7.7438,8.2338,8.6828,9.1187,9.5505
"746",6.1975,7.1564,7.7805,8.2716,8.7202,9.1555,9.5865
